date,streamflow_cfs
2015-01-02,2980.2082536912326
2015-01-03,2722.451295974887
2015-01-04,3309.1385626366514
2015-01-05,3318.1981551145745
2015-01-06,3680.74713247407
2015-01-07,3013.441597745945
2015-01-08,3919.917802710962
2015-01-09,2865.283171791232
2015-01-10,3076.3735673778156
2015-01-11,2920.742288696207
2015-01-12,3194.0312221393756
2015-01-13,2982.8116372565105
2015-01-14,3565.0764383776677
2015-01-15,3354.46260756721
2015-01-16,3031.0495371899224
2015-01-17,3531.0925832166854
2015-01-18,3892.469626356978
2015-01-19,3486.200407643083
2015-01-20,3096.376410002015
2015-01-21,3326.4971184042415
2015-01-22,3605.123914071893
2015-01-23,3352.6376094685706
2015-01-24,3234.1946110080607
2015-01-25,3887.844241839729
2015-01-26,3413.914312203728
2015-01-27,4107.689954529891
2015-01-28,3411.2935223623663
2015-01-29,3470.4825789825177
2015-01-30,3442.520165900581
2015-01-31,3554.9049898575445
2015-02-01,3750.8196658236825
2015-02-02,3445.480991145071
2015-02-03,3443.5720910186715
2015-02-04,3409.4498415488233
2015-02-05,3422.248250739102
2015-02-06,3483.1164473741037
2015-02-07,3627.3362122780363
2015-02-08,3813.8971122500816
2015-02-09,3900.400552578188
2015-02-10,3840.7250573546876
2015-02-11,4357.728325700478
2015-02-12,4562.649886691233
2015-02-13,3796.194473240128
2015-02-14,3689.783183001704
2015-02-15,4829.99022249536
2015-02-16,4329.800381935123
2015-02-17,4310.720993578896
2015-02-18,3827.778240466283
2015-02-19,4245.854120682645
2015-02-20,4024.089478574777
2015-02-21,3984.4648821584833
2015-02-22,4000.020853615118
2015-02-23,4183.129317416763
2015-02-24,4601.337893135499
2015-02-25,5062.678555101601
2015-02-26,3985.636917059583
2015-02-27,4146.769005100837
2015-02-28,4082.6331483313443
2015-03-01,4246.651090915233
2015-03-02,4079.7748816224675
2015-03-03,4000.979559687509
2015-03-04,4065.2956785533124
2015-03-05,4047.9743727979253
2015-03-06,4145.738682347878
2015-03-07,3958.6075045861485
2015-03-08,4084.6549530744996
2015-03-09,4336.806530323111
2015-03-10,4344.2493252832965
2015-03-11,4303.204344954386
2015-03-12,4743.1964972789
2015-03-13,4386.868524566482
2015-03-14,4741.933425990443
2015-03-15,5265.637602869142
2015-03-16,4560.934160365353
2015-03-17,4047.334829268302
2015-03-18,4369.533004195891
2015-03-19,4331.914416762114
2015-03-20,4901.247929029109
2015-03-21,4277.049814988797
2015-03-22,4142.155934337449
2015-03-23,4205.383884136659
2015-03-24,4087.628261627852
2015-03-25,5182.1825883395295
2015-03-26,4329.380836819525
2015-03-27,4106.843595715681
2015-03-28,4986.717129335067
2015-03-29,5099.943829022559
2015-03-30,4379.484734997006
2015-03-31,4093.2276539841387
2015-04-01,4229.183319493832
2015-04-02,4279.899701804498
2015-04-03,4346.377328068674
2015-04-04,4126.030295768116
2015-04-05,4651.8931813274085
2015-04-06,4026.7997278082057
2015-04-07,4721.541921897181
2015-04-08,4824.7915940526855
2015-04-09,4235.378554109633
2015-04-10,4300.314737078113
2015-04-11,4884.305301399067
2015-04-12,4510.899259622083
2015-04-13,4225.611678303559
2015-04-14,4245.6157281495025
2015-04-15,4442.22326332012
2015-04-16,5076.599209512381
2015-04-17,4233.956242202511
2015-04-18,4188.079762162654
2015-04-19,4276.246481890034
2015-04-20,4269.885922773651
2015-04-21,4338.667165737006
2015-04-22,4223.8418795834605
2015-04-23,4655.163344982419
2015-04-24,4041.536725291926
2015-04-25,4335.845863401934
2015-04-26,4338.527516240274
2015-04-27,4023.1456855190936
2015-04-28,4300.0416925272175
2015-04-29,4313.772308164506
2015-04-30,3836.094091218239
2015-05-01,3949.6062795652706
2015-05-02,4751.539115593519
2015-05-03,3987.164454922281
2015-05-04,3881.8670520413475
2015-05-05,3803.9042303263745
2015-05-06,3869.6867327906443
2015-05-07,4033.4358311282026
2015-05-08,3815.902839596872
2015-05-09,4236.816113230334
2015-05-10,3844.3901473670726
2015-05-11,4090.0522353291244
2015-05-12,4513.206249751852
2015-05-13,4460.5705201695455
2015-05-14,4034.318014429131
2015-05-15,3716.784644422356
2015-05-16,3902.356325597013
2015-05-17,3991.196285637539
2015-05-18,5034.921789141779
2015-05-19,3571.1633798314797
2015-05-20,3829.003375897517
2015-05-21,4012.197637870086
2015-05-22,3831.1373494482227
2015-05-23,3842.2317725657476
2015-05-24,3598.5622831638875
2015-05-25,4051.55368004501
2015-05-26,3730.614985913523
2015-05-27,3758.8324241391347
2015-05-28,4036.3298721738242
2015-05-29,3582.3393278861354
2015-05-30,4098.137887179017
2015-05-31,3377.5654349440633
2015-06-01,1464.4455310429912
2015-06-02,1207.9399270979582
2015-06-03,1163.247669219046
2015-06-04,2144.424366033172
2015-06-05,1127.8721869109168
2015-06-06,1365.4085628728365
2015-06-07,1104.0041903430922
2015-06-08,1764.415073853076
2015-06-09,1230.8632929019234
2015-06-10,1674.0212274866497
2015-06-11,1488.61395685045
2015-06-12,2317.6674532674406
2015-06-13,1036.15064678362
2015-06-14,1089.1652241949737
2015-06-15,1607.9104635212937
2015-06-16,1360.6579315666092
2015-06-17,1202.4512781406572
2015-06-18,2108.247179913529
2015-06-19,1241.2483250380274
2015-06-20,1069.123525267203
2015-06-21,1588.8944185830373
2015-06-22,1224.605513464566
2015-06-23,1236.8380323923382
2015-06-24,1411.53593550786
2015-06-25,1418.130071717299
2015-06-26,986.3966689925177
2015-06-27,1104.9547476407124
2015-06-28,920.8249115613771
2015-06-29,1255.1405768811921
2015-06-30,1916.6277834472635
2015-07-01,948.9774381824986
2015-07-02,869.3703338176449
2015-07-03,983.3694394479066
2015-07-04,1055.6206814486595
2015-07-05,1335.7540508793666
2015-07-06,1015.620702531842
2015-07-07,1192.137495971965
2015-07-08,966.0618168291287
2015-07-09,1025.1174979240434
2015-07-10,892.9351645145985
2015-07-11,840.2072094753092
2015-07-12,1290.3183754588176
2015-07-13,936.7330803788478
2015-07-14,1156.2286548944255
2015-07-15,848.3390146111967
2015-07-16,1012.8040925520115
2015-07-17,702.0084140625363
2015-07-18,909.756120957951
2015-07-19,831.2390835741353
2015-07-20,1390.4447408793876
2015-07-21,739.0356580704766
2015-07-22,926.2783810932772
2015-07-23,1048.9163042116702
2015-07-24,1288.3149989379558
2015-07-25,1217.4227935846507
2015-07-26,913.3434858400065
2015-07-27,941.1152783728508
2015-07-28,1326.2660158609879
2015-07-29,885.329785837695
2015-07-30,947.1510419747008
2015-07-31,1320.058990728322
2015-08-01,2025.2854052682821
2015-08-02,949.5277610853989
2015-08-03,1026.5908048397635
2015-08-04,1128.9053786030438
2015-08-05,1278.4415644391565
2015-08-06,1201.8294852888241
2015-08-07,713.5817860653538
2015-08-08,927.0227853861545
2015-08-09,1184.318334886484
2015-08-10,1353.294174160957
2015-08-11,778.3674007466402
2015-08-12,892.6539064371032
2015-08-13,922.208912400516
2015-08-14,804.2123660708919
2015-08-15,865.6057269839996
2015-08-16,2515.7476050447417
2015-08-17,730.7463508559556
2015-08-18,742.7734375424104
2015-08-19,494.35809477894134
2015-08-20,476.6950719969622
2015-08-21,897.7312577122369
2015-08-22,1106.2965280989629
2015-08-23,1015.6082710487342
2015-08-24,564.713151579987
2015-08-25,980.5225808227358
2015-08-26,695.3430879525729
2015-08-27,634.1301623556287
2015-08-28,475.17688983823575
2015-08-29,558.8961893484991
2015-08-30,860.4371270659126
2015-08-31,792.633428537059
2015-09-01,743.489402782346
2015-09-02,388.66827149492724
2015-09-03,738.2114930562195
2015-09-04,556.509575101911
2015-09-05,774.6842667389526
2015-09-06,1118.045955889159
2015-09-07,572.2749151041432
2015-09-08,699.1816535832513
2015-09-09,1522.643567830804
2015-09-10,742.2804699091887
2015-09-11,656.7344853384695
2015-09-12,490.6944911437951
2015-09-13,917.906363262432
2015-09-14,460.66724081684765
2015-09-15,1114.55534170944
2015-09-16,852.51588981892
2015-09-17,524.283666408549
2015-09-18,481.7774387497711
2015-09-19,483.645198097559
2015-09-20,362.1069865129312
2015-09-21,777.7982511511393
2015-09-22,339.21539916636596
2015-09-23,616.2542868555204
2015-09-24,599.5640773729558
2015-09-25,558.5018756463915
2015-09-26,769.9861207180388
2015-09-27,511.57765595783974
2015-09-28,682.9414103567558
2015-09-29,1096.0529868981182
2015-09-30,808.8073247545163
2015-10-01,537.7853654543777
2015-10-02,635.455646015886
2015-10-03,556.4456868568614
2015-10-04,593.3708041636735
2015-10-05,692.3697260571123
2015-10-06,389.883734436606
2015-10-07,370.07245434439943
2015-10-08,455.55704098660465
2015-10-09,789.1134284760219
2015-10-10,838.7227001562244
2015-10-11,897.0374095126892
2015-10-12,466.51366009810465
2015-10-13,669.9189617321381
2015-10-14,556.5086415365371
2015-10-15,616.9551735235784
2015-10-16,557.0651799992427
2015-10-17,726.7778509931294
2015-10-18,509.90447555574667
2015-10-19,1060.5709616710374
2015-10-20,1067.7364891727427
2015-10-21,803.0427823363091
2015-10-22,1011.2593730573317
2015-10-23,419.96126933751407
2015-10-24,1104.7264791140974
2015-10-25,783.5451407700532
2015-10-26,544.2992085396825
2015-10-27,531.0171748504637
2015-10-28,1298.3652111594972
2015-10-29,953.3096465816918
2015-10-30,657.2939204437591
2015-10-31,448.717428193936
2015-11-01,1162.1524890617097
2015-11-02,495.54348107464443
2015-11-03,626.3001949329359
2015-11-04,679.1827978178189
2015-11-05,567.3929396594658
2015-11-06,678.5522049261449
2015-11-07,729.7438084188049
2015-11-08,684.109993230556
2015-11-09,831.5293268128
2015-11-10,1382.6503717067408
2015-11-11,507.45052949227727
2015-11-12,801.027767290449
2015-11-13,553.7215274312101
2015-11-14,515.8160817219959
2015-11-15,1086.5686305224767
2015-11-16,849.0219963502077
2015-11-17,528.645934041676
2015-11-18,746.5589357753445
2015-11-19,620.0076387031845
2015-11-20,767.4357507385317
2015-11-21,1026.9480241077513
2015-11-22,994.9881927589627
2015-11-23,736.0335615666808
2015-11-24,1165.689296690124
2015-11-25,1346.1182909750307
2015-11-26,1067.5628356131037
2015-11-27,731.5341399987827
2015-11-28,830.217772491724
2015-11-29,1484.8831960240004
2015-11-30,800.8802954051557
2015-12-01,2262.8466543057903
2015-12-02,1953.6852492875416
2015-12-03,2467.2183364800785
2015-12-04,1981.625616134107
2015-12-05,2156.7040094797308
2015-12-06,2364.651862758757
2015-12-07,2970.8560953789884
2015-12-08,2310.580056474003
2015-12-09,2209.795492421246
2015-12-10,2217.6073159613234
2015-12-11,2635.8234477777023
2015-12-12,2479.8816789628963
2015-12-13,2575.3043843549285
2015-12-14,2965.390005236336
2015-12-15,2435.2199860690116
2015-12-16,2554.9760347593765
2015-12-17,2386.973917222729
2015-12-18,2332.0565820371517
2015-12-19,2387.9728306876414
2015-12-20,2230.219535212341
2015-12-21,2729.1912594264422
2015-12-22,2718.886225367496
2015-12-23,2772.702605241743
2015-12-24,2474.4008719137423
2015-12-25,2543.8019561759634
2015-12-26,2563.7975425402524
2015-12-27,3103.278261009775
2015-12-28,2800.001548593382
2015-12-29,2788.1837798238166
2015-12-30,3041.6101042810974
2015-12-31,2693.2106330163033
2016-01-01,2961.9566570657375
2016-01-02,3722.9896207815355
2016-01-03,3367.3393664891278
2016-01-04,3034.500640812278
2016-01-05,2985.082577941791
2016-01-06,3136.421005267516
2016-01-07,3544.256487844611
2016-01-08,3529.2103048999174
2016-01-09,3693.0227104779206
2016-01-10,3156.8257776567652
2016-01-11,2815.1059004131166
2016-01-12,3924.8872073119323
2016-01-13,3003.3218788654417
2016-01-14,3425.0765430323863
2016-01-15,2916.6787397895423
2016-01-16,3248.40027806664
2016-01-17,3189.7195956799173
2016-01-18,3920.2423435473775
2016-01-19,3416.978975095483
2016-01-20,3343.9585474648484
2016-01-21,3501.03070219265
2016-01-22,3063.382041308012
2016-01-23,3273.8342643490328
2016-01-24,3324.3312051979965
2016-01-25,3650.444186776243
2016-01-26,3286.9557758691435
2016-01-27,3559.226282561369
2016-01-28,3508.2190574265646
2016-01-29,3422.6994036115616
2016-01-30,3456.938856569126
2016-01-31,3573.6363443596733
2016-02-01,3332.0145156987296
2016-02-02,3885.8661925159367
2016-02-03,3497.7369999741168
2016-02-04,3620.195251561536
2016-02-05,4310.548906621086
2016-02-06,3977.861490100921
2016-02-07,3527.8799322566465
2016-02-08,3438.871709415068
2016-02-09,3938.0190449427682
2016-02-10,3751.740412796835
2016-02-11,3880.941399122534
2016-02-12,4083.8687163836275
2016-02-13,4166.714818140831
2016-02-14,3785.850673134205
2016-02-15,3874.0250776650546
2016-02-16,4030.439150557885
2016-02-17,4069.4082782034566
2016-02-18,4006.0969251813563
2016-02-19,4508.224968917257
2016-02-20,4116.653260325302
2016-02-21,4236.735199596821
2016-02-22,4096.609412505348
2016-02-23,3838.716994709377
2016-02-24,3911.9127323637313
2016-02-25,3842.559602499615
2016-02-26,4432.443975912941
2016-02-27,3833.4565362768267
2016-02-28,4071.477215840086
2016-02-29,4035.6948330765226
2016-03-01,4043.4285882614613
2016-03-02,4073.794388370447
2016-03-03,4807.351011787019
2016-03-04,3880.751765921662
2016-03-05,4648.363802720944
2016-03-06,4138.733367371269
2016-03-07,4478.891994216901
2016-03-08,4235.353680837702
2016-03-09,4013.3832829732887
2016-03-10,4751.3873109198
2016-03-11,4673.942128034606
2016-03-12,4049.5535760656303
2016-03-13,4438.126230177715
2016-03-14,4137.012782664844
2016-03-15,4017.976717581538
2016-03-16,4118.2276636848665
2016-03-17,4772.78755588522
2016-03-18,4579.334151340908
2016-03-19,4229.465611979394
2016-03-20,4792.3010624790395
2016-03-21,4701.891161940846
2016-03-22,4151.002227368692
2016-03-23,4940.676818987413
2016-03-24,4234.2188497882125
2016-03-25,4265.678403970234
2016-03-26,4038.480178858568
2016-03-27,4195.642264872478
2016-03-28,4296.687253056621
2016-03-29,4418.066501482752
2016-03-30,4122.5559711011265
2016-03-31,4177.23813946495
2016-04-01,4969.794686990341
2016-04-02,4692.483422514173
2016-04-03,4779.784904976657
2016-04-04,4316.085318835231
2016-04-05,4423.555396158474
2016-04-06,4512.8502871824285
2016-04-07,4950.6222980485645
2016-04-08,4061.75446881139
2016-04-09,4200.581591703527
2016-04-10,4379.468602118878
2016-04-11,4330.785526936727
2016-04-12,4145.065738663198
2016-04-13,4453.019745197179
2016-04-14,4183.248149467519
2016-04-15,4289.032783748529
2016-04-16,4418.918071970858
2016-04-17,4172.2310706139115
2016-04-18,4514.276211540925
2016-04-19,4581.541484419153
2016-04-20,4096.020285872212
2016-04-21,4129.310111137199
2016-04-22,4037.730658139836
2016-04-23,4218.144645768812
2016-04-24,4296.226157819149
2016-04-25,4119.161778740297
2016-04-26,4266.410868362657
2016-04-27,4063.0683436033223
2016-04-28,4057.4209858844215
2016-04-29,4256.055259297572
2016-04-30,4045.524069762237
2016-05-01,4113.099880796509
2016-05-02,4228.939468242868
2016-05-03,4175.16082975762
2016-05-04,3976.0908942523592
2016-05-05,4445.29106492384
2016-05-06,4229.731623510041
2016-05-07,4111.342397583105
2016-05-08,3819.2972606783947
2016-05-09,4042.5905647958157
2016-05-10,3860.1492908691516
2016-05-11,4125.202427781854
2016-05-12,3636.60606385076
2016-05-13,3884.8518699534507
2016-05-14,3808.782711648441
2016-05-15,4162.874546822086
2016-05-16,3606.937892114112
2016-05-17,3886.8958403113097
2016-05-18,4022.2347267624987
2016-05-19,4583.18486415693
2016-05-20,3708.3894097192124
2016-05-21,3889.3271746879122
2016-05-22,3495.935694065891
2016-05-23,3756.8315514681954
2016-05-24,4144.090322069339
2016-05-25,4469.905383341524
2016-05-26,3816.653521727706
2016-05-27,3411.553250452705
2016-05-28,4140.205445033302
2016-05-29,3369.0618158195084
2016-05-30,3388.503728914431
2016-05-31,4121.165235927934
2016-06-01,1357.4630920529135
2016-06-02,1239.4238240103298
2016-06-03,1577.0011119938638
2016-06-04,1398.6630989419734
2016-06-05,1708.5485687975288
2016-06-06,1396.2669676960109
2016-06-07,1395.0875624212006
2016-06-08,1668.2560294943517
2016-06-09,1291.9519870557174
2016-06-10,1126.3413530487148
2016-06-11,1536.0212880300387
2016-06-12,1221.004762686115
2016-06-13,1363.5096865503099
2016-06-14,979.0244857893595
2016-06-15,1233.1480942372345
2016-06-16,1140.0384290829916
2016-06-17,952.5206015798909
2016-06-18,1215.5993129585697
2016-06-19,1215.3754847914443
2016-06-20,1327.2983377589796
2016-06-21,1613.6458222181332
2016-06-22,1526.9161718117416
2016-06-23,1093.9812400278265
2016-06-24,1240.4730956608937
2016-06-25,1330.962205172166
2016-06-26,1073.8538252973976
2016-06-27,909.3850448640175
2016-06-28,1104.9228650276946
2016-06-29,1565.9931223283775
2016-06-30,879.442423853563
2016-07-01,935.029820849414
2016-07-02,955.8958582356515
2016-07-03,919.3511161547526
2016-07-04,1320.9293486284666
2016-07-05,958.0940146034922
2016-07-06,1314.1250910674562
2016-07-07,1090.1955222918016
2016-07-08,791.9709601332087
2016-07-09,966.6395690921166
2016-07-10,1386.0739333524953
2016-07-11,1086.0712291481768
2016-07-12,956.552668515703
2016-07-13,1452.469971443032
2016-07-14,811.4281756866989
2016-07-15,879.6129566777817
2016-07-16,1293.3970220257174
2016-07-17,1203.0360661162879
2016-07-18,768.1434531429559
2016-07-19,1115.567827941048
2016-07-20,829.3076507731896
2016-07-21,662.3162844638081
2016-07-22,878.1885878945822
2016-07-23,1744.1636571556874
2016-07-24,1278.5739518272112
2016-07-25,917.6865168321588
2016-07-26,657.5871192495034
2016-07-27,616.4016736614185
2016-07-28,918.8955410643661
2016-07-29,1014.4895284685708
2016-07-30,1112.396526123085
2016-07-31,1061.0160699270627
2016-08-01,1084.6675114835107
2016-08-02,945.6826352339297
2016-08-03,1275.533993209016
2016-08-04,736.4677151528401
2016-08-05,855.9376621278348
2016-08-06,562.6589662763093
2016-08-07,711.5134881861471
2016-08-08,1155.0547046998895
2016-08-09,1016.1365280817422
2016-08-10,499.3971856348771
2016-08-11,1660.876625914827
2016-08-12,842.5273639725292
2016-08-13,841.5160142322349
2016-08-14,654.1243125616055
2016-08-15,687.6100256281562
2016-08-16,814.5261551891024
2016-08-17,944.5950944955615
2016-08-18,854.5903575924094
2016-08-19,638.4043725220497
2016-08-20,569.6123631882501
2016-08-21,554.6442502916542
2016-08-22,1105.2328150802857
2016-08-23,1043.576519344549
2016-08-24,873.2371937455207
2016-08-25,1086.3157803881209
2016-08-26,689.664214969826
2016-08-27,986.1113074563191
2016-08-28,871.5447085666945
2016-08-29,988.1783145396632
2016-08-30,497.0815263146582
2016-08-31,770.5336030629614
2016-09-01,611.3842061339083
2016-09-02,382.632021447934
2016-09-03,1126.627759991538
2016-09-04,991.0066196760245
2016-09-05,777.5351642287529
2016-09-06,501.19744626867464
2016-09-07,390.9402344130795
2016-09-08,360.6085718975344
2016-09-09,542.031799776477
2016-09-10,876.340271065881
2016-09-11,579.1961025954627
2016-09-12,803.4791014919822
2016-09-13,818.1731818654005
2016-09-14,860.2955391190542
2016-09-15,358.066454663673
2016-09-16,487.1664941924025
2016-09-17,785.8380532374672
2016-09-18,1198.8684554184324
2016-09-19,1035.8368662029166
2016-09-20,723.210827766181
2016-09-21,1085.3548152294134
2016-09-22,718.2321234546118
2016-09-23,375.34106180544575
2016-09-24,837.7660851444524
2016-09-25,1045.8492252112198
2016-09-26,1376.2842301499688
2016-09-27,505.52032884826167
2016-09-28,415.30563954913146
2016-09-29,904.5882364151321
2016-09-30,753.2269047972457
2016-10-01,724.0199238974991
2016-10-02,1087.148049967947
2016-10-03,903.5763185815991
2016-10-04,785.680996286544
2016-10-05,529.7704108108933
2016-10-06,872.0381891805832
2016-10-07,413.94035812296465
2016-10-08,717.5082828137681
2016-10-09,630.7140518783976
2016-10-10,375.31954105806057
2016-10-11,763.2103544209718
2016-10-12,515.9994169551685
2016-10-13,758.779436555629
2016-10-14,456.74017844708936
2016-10-15,923.7609459208638
2016-10-16,1300.0484595692756
2016-10-17,431.6797834177588
2016-10-18,465.94747234263036
2016-10-19,418.5162447942598
2016-10-20,610.5431873536259
2016-10-21,773.6678736580006
2016-10-22,880.8651811434656
2016-10-23,745.5618047182452
2016-10-24,875.870477628463
2016-10-25,661.4547094967381
2016-10-26,552.604657996794
2016-10-27,498.6309062560458
2016-10-28,646.6106794421491
2016-10-29,510.0264647768586
2016-10-30,796.9903659733723
2016-10-31,520.8020406730473
2016-11-01,596.74389241058
2016-11-02,1073.4997041316783
2016-11-03,1123.726866351381
2016-11-04,1112.9058240775782
2016-11-05,712.9744636395044
2016-11-06,608.5756089112547
2016-11-07,883.495607969433
2016-11-08,562.7718110489104
2016-11-09,978.2470448287625
2016-11-10,613.9629113345659
2016-11-11,705.2344815452145
2016-11-12,1003.9282172622284
2016-11-13,486.4563765695972
2016-11-14,644.458961811042
2016-11-15,887.275914493774
2016-11-16,963.210808494056
2016-11-17,912.3507441429514
2016-11-18,744.9184686417375
2016-11-19,1087.533832356562
2016-11-20,621.7364049556791
2016-11-21,622.7442466302361
2016-11-22,929.4783375255679
2016-11-23,627.417717828718
2016-11-24,1511.3660996537726
2016-11-25,721.6866016442261
2016-11-26,1127.6001452690425
2016-11-27,635.3804726879422
2016-11-28,1403.0365330657405
2016-11-29,880.9724317158092
2016-11-30,753.2350521926365
2016-12-01,2038.5898203503762
2016-12-02,1974.274018260597
2016-12-03,2101.6636579239557
2016-12-04,1957.8782094251683
2016-12-05,2076.188665943505
2016-12-06,2489.7148280620004
2016-12-07,2306.3289811952404
2016-12-08,2078.0577850827467
2016-12-09,2250.852379602692
2016-12-10,2734.0203385432187
2016-12-11,2240.487443065903
2016-12-12,2161.8130508106933
2016-12-13,2556.437614833779
2016-12-14,2114.390460746401
2016-12-15,2377.6770330848353
2016-12-16,2926.221442650698
2016-12-17,2441.6786258365155
2016-12-18,2824.947081558852
2016-12-19,2334.9051052847653
2016-12-20,2508.911998877777
2016-12-21,2514.241154871384
2016-12-22,2764.122174233369
2016-12-23,2664.566000624124
2016-12-24,3200.4957854206864
2016-12-25,2582.4838928911213
2016-12-26,2738.3986105609565
2016-12-27,2675.7858273550573
2016-12-28,2771.019243391217
2016-12-29,2774.4986970558016
2016-12-30,2646.256565669473
2016-12-31,3094.3115763641713
2017-01-01,2714.840225707706
2017-01-02,2729.2354674601875
2017-01-03,2649.7728765343795
2017-01-04,2815.708477685509
2017-01-05,2815.774824642001
2017-01-06,2691.209918961097
2017-01-07,2958.587144038025
2017-01-08,3541.758893872852
2017-01-09,2818.8502182185657
2017-01-10,3081.2573363930364
2017-01-11,3055.3226070005167
2017-01-12,3330.1614564054134
2017-01-13,3382.604773714538
2017-01-14,4114.500569899123
2017-01-15,3283.7681170196124
2017-01-16,3073.7979257642587
2017-01-17,3140.0251690116875
2017-01-18,3182.9274933402467
2017-01-19,3175.1753410857264
2017-01-20,3980.670944325471
2017-01-21,3561.8845138054535
2017-01-22,3527.573846654743
2017-01-23,3206.502985694323
2017-01-24,3647.95195606419
2017-01-25,3833.5305627819635
2017-01-26,3425.856462382764
2017-01-27,3377.471583387973
2017-01-28,4070.567230205683
2017-01-29,3401.0309505331916
2017-01-30,3407.33411854985
2017-01-31,3405.816967386614
2017-02-01,3597.0707322713097
2017-02-02,3706.6374089253586
2017-02-03,3972.383528014528
2017-02-04,3838.268094567664
2017-02-05,3853.8503505762396
2017-02-06,4173.260709250191
2017-02-07,3549.2617160668656
2017-02-08,3514.6351860515147
2017-02-09,3958.3379745623274
2017-02-10,3773.597652123759
2017-02-11,4137.715674968088
2017-02-12,3834.533887133484
2017-02-13,3729.652695995466
2017-02-14,4059.542736560619
2017-02-15,3921.6764525848794
2017-02-16,3908.5373833881204
2017-02-17,5011.018270857943
2017-02-18,4362.016545481973
2017-02-19,4193.847720443649
2017-02-20,4016.587328704151
2017-02-21,4010.0140375500587
2017-02-22,3946.781369893818
2017-02-23,4092.1911749924416
2017-02-24,3939.188211352739
2017-02-25,3842.5929617934935
2017-02-26,4066.8150147128013
2017-02-27,4174.612396096918
2017-02-28,4421.028168059507
2017-03-01,3955.591998758229
2017-03-02,4142.839343495394
2017-03-03,4299.3638034599135
2017-03-04,4304.017652786016
2017-03-05,4780.319363002555
2017-03-06,4113.9522265885735
2017-03-07,4015.681182891443
2017-03-08,4229.94329035667
2017-03-09,4157.0432746943225
2017-03-10,4129.7828671408615
2017-03-11,4113.759478467546
2017-03-12,4324.797417607544
2017-03-13,4107.330654522998
2017-03-14,4482.815181913845
2017-03-15,4472.639111411548
2017-03-16,4384.0281714685725
2017-03-17,4085.1172309872095
2017-03-18,4356.771981405281
2017-03-19,4636.870181950725
2017-03-20,4550.737656455004
2017-03-21,4501.039733746098
2017-03-22,4314.821398067859
2017-03-23,4307.909190502078
2017-03-24,4734.863636116988
2017-03-25,4398.857502737287
2017-03-26,4405.58905375511
2017-03-27,5664.557545267659
2017-03-28,4256.362042015342
2017-03-29,4030.0712720561887
2017-03-30,4290.0903336045585
2017-03-31,4304.218405604246
2017-04-01,4406.307176963297
2017-04-02,4475.1785776695415
2017-04-03,4040.2088068800554
2017-04-04,4480.528501664626
2017-04-05,4315.715557606874
2017-04-06,4265.116702962568
2017-04-07,4060.572159412396
2017-04-08,4844.44415636023
2017-04-09,4223.243548859603
2017-04-10,4517.520670396215
2017-04-11,4145.081545703187
2017-04-12,4393.874092820047
2017-04-13,4243.153917152165
2017-04-14,4487.4732265456
2017-04-15,4224.859153982871
2017-04-16,4111.564975843283
2017-04-17,4275.417366670068
2017-04-18,4256.036209495049
2017-04-19,4330.681467968447
2017-04-20,4556.317172699835
2017-04-21,4043.791545361515
2017-04-22,4517.7424040900605
2017-04-23,4008.083915366854
2017-04-24,4396.524848736014
2017-04-25,4397.502188868077
2017-04-26,4093.1636732675197
2017-04-27,4029.2154437477957
2017-04-28,4010.153133994536
2017-04-29,4186.3137246694905
2017-04-30,4364.560673645161
2017-05-01,4106.6872251903715
2017-05-02,3823.7309557173508
2017-05-03,3997.0746870590665
2017-05-04,3977.3364777208403
2017-05-05,4228.154317140547
2017-05-06,4230.886125354416
2017-05-07,4099.371184888336
2017-05-08,4323.549978412539
2017-05-09,4338.885620658927
2017-05-10,3904.8523938095805
2017-05-11,3826.0828115667855
2017-05-12,3961.461753812754
2017-05-13,4003.275895007082
2017-05-14,3829.298924677975
2017-05-15,5522.01415199025
2017-05-16,4400.4660045271385
2017-05-17,3759.7917884173594
2017-05-18,3675.694598993286
2017-05-19,3709.496730404777
2017-05-20,4154.807898277065
2017-05-21,4146.0142569188465
2017-05-22,4293.804613269743
2017-05-23,3603.240235512868
2017-05-24,3896.6852035926395
2017-05-25,3575.615668923128
2017-05-26,4329.301573229877
2017-05-27,3525.725389635953
2017-05-28,3448.775618358201
2017-05-29,3447.208400454114
2017-05-30,3629.138578816939
2017-05-31,3814.681019670952
2017-06-01,1566.1939270612822
2017-06-02,1176.130484910198
2017-06-03,1282.3256992818326
2017-06-04,1249.62893210822
2017-06-05,1136.4837803188516
2017-06-06,1229.9651705558383
2017-06-07,1811.4909979657264
2017-06-08,1098.626542604016
2017-06-09,1380.6755526671802
2017-06-10,1799.7829199237185
2017-06-11,1764.6288112678349
2017-06-12,1939.475351536821
2017-06-13,1375.9923225613802
2017-06-14,1411.9922701840007
2017-06-15,1160.9955735821893
2017-06-16,1031.596646351269
2017-06-17,1222.165282826009
2017-06-18,1620.3083407737613
2017-06-19,935.029081329276
2017-06-20,1127.4811918565035
2017-06-21,1385.1216582324762
2017-06-22,1216.5556569789687
2017-06-23,1636.364412614877
2017-06-24,1522.2799171942452
2017-06-25,943.6294722939697
2017-06-26,1203.4876386243657
2017-06-27,1018.1924050053348
2017-06-28,1007.6456025480575
2017-06-29,916.4148397055238
2017-06-30,1213.2554774671448
2017-07-01,1578.246969667563
2017-07-02,1221.8242586388292
